CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ContractType,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast12Months,SatisfactionScore,Churn
CUST-00158,Female,52,No,Yes,No,50,Yes,DSL,No,Yes,No,No,Yes,No,One Year,Yes,Credit Card (Automatic),68.31,3535.04,0,4,No
CUST-00159,Female,32,No,No,Yes,6,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,105.47,615.95,0,5,No
CUST-00160,Female,44,No,Yes,Yes,36,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,30.16,1110.97,2,2,No
CUST-00161,Female,43,No,No,No,9,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,85.6,807.07,2,4,No
CUST-00162,Female,18,No,No,No,35,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One Year,No,Electronic Check,80.39,2816.63,2,4,No
CUST-00163,Male,41,No,Yes,Yes,49,Yes,Fiber Optic,No,No,No,No,No,Yes,Two Year,Yes,Credit Card (Automatic),80.95,3864.42,1,4,No
CUST-00164,Male,42,No,No,Yes,39,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,No,Electronic Check,93.66,3476.6,1,4,No
CUST-00165,Male,42,No,Yes,Yes,27,Yes,DSL,No,No,No,No,Yes,No,Two Year,Yes,Mailed Check,59.36,1669.06,2,5,Yes
CUST-00166,Female,68,Yes,Yes,Yes,64,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,112.03,6927.02,3,4,No
CUST-00167,Male,26,No,No,Yes,45,Yes,DSL,No,No,Yes,No,No,Yes,One Year,Yes,Electronic Check,64.72,2731.01,1,5,No
CUST-00168,Male,32,No,Yes,No,14,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Electronic Check,74.86,1096.59,1,4,No
CUST-00169,Male,18,No,No,No,9,Yes,Fiber Optic,No,Yes,No,No,No,No,One Year,Yes,Bank Transfer (Automatic),82.14,711.75,3,3,Yes
CUST-00170,Male,37,No,No,No,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),101.34,7909.03,0,3,No
CUST-00171,Male,39,No,Yes,Yes,14,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,107.83,1454.53,2,3,No
CUST-00172,Male,37,No,No,Yes,23,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),100.93,2345.46,1,5,No
CUST-00173,Female,63,No,Yes,No,11,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,114.57,1259.43,1,5,No
CUST-00174,Female,59,No,No,Yes,43,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),124.06,5340.07,0,4,No
CUST-00175,Female,46,No,No,Yes,12,Yes,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,68.02,851.39,0,3,Yes
CUST-00176,Male,39,No,No,No,26,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,102.32,2531.9,0,5,No
CUST-00177,Female,61,No,No,No,34,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),93.01,3256.88,0,5,No
CUST-00178,Male,45,No,Yes,Yes,15,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,75.41,1102.12,2,3,Yes
CUST-00179,Female,32,No,No,No,34,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Mailed Check,66.14,2319.07,0,4,No
CUST-00180,Female,18,No,Yes,No,72,Yes,DSL,No,No,No,Yes,Yes,No,Two Year,Yes,Mailed Check,70.13,5066.66,0,5,No
CUST-00181,Female,38,No,No,No,30,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,103.66,3316.97,0,4,Yes
CUST-00182,Male,57,No,Yes,Yes,41,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,29.81,1191.45,0,5,No
CUST-00183,Male,81,Yes,Yes,No,19,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer (Automatic),81.54,1614.66,1,3,Yes
CUST-00184,Female,46,No,Yes,No,18,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),67.04,1181.07,0,5,Yes
CUST-00185,Male,33,No,Yes,No,9,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,103.29,915.22,3,3,No
CUST-00186,Male,26,No,Yes,Yes,28,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,60.88,1683.23,1,3,Yes
CUST-00187,Male,54,No,Yes,No,51,No,DSL,No,No,No,Yes,Yes,Yes,Two Year,Yes,Electronic Check,57.46,3088.36,0,5,No
CUST-00188,Male,18,No,No,No,40,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),112.71,4745.57,2,4,No
CUST-00189,Male,54,No,No,No,18,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),70.99,1293.06,1,4,No
CUST-00190,Male,58,No,Yes,No,20,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card (Automatic),87.64,1687.77,1,4,No
CUST-00191,Female,52,No,No,No,72,No,DSL,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Transfer (Automatic),69.4,5269.28,0,3,No
CUST-00192,Female,41,No,Yes,No,36,Yes,DSL,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Transfer (Automatic),77.35,2849.22,0,5,No
CUST-00193,Female,54,No,No,Yes,44,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),88.28,3788.41,1,4,No
CUST-00194,Male,48,No,Yes,No,48,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,84.06,4010.19,0,4,No
CUST-00195,Female,33,No,No,No,18,Yes,DSL,No,No,No,No,No,Yes,Two Year,Yes,Credit Card (Automatic),57.81,1006.51,3,4,No
CUST-00196,Male,75,Yes,Yes,No,17,Yes,Fiber Optic,No,No,Yes,No,No,Yes,One Year,No,Mailed Check,95.5,1559.33,1,5,No
CUST-00197,Male,39,No,Yes,No,18,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),69.38,1279.4,0,5,No
CUST-00198,Male,57,No,Yes,Yes,16,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),100.99,1543.05,2,4,Yes
CUST-00199,Male,18,No,No,No,65,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),117.35,7499.37,3,3,Yes
CUST-00200,Female,65,Yes,No,No,22,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,Yes,Mailed Check,100.77,2207.41,1,4,Yes
CUST-00201,Male,69,Yes,Yes,No,59,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card (Automatic),61.05,3830.61,1,5,Yes
CUST-00202,Female,45,No,Yes,No,23,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),101.96,2349.95,0,4,Yes
CUST-00203,Male,54,No,No,Yes,24,Yes,DSL,No,No,Yes,No,No,No,One Year,No,Mailed Check,47.62,1143.0,1,3,No
CUST-00204,Female,54,No,Yes,No,4,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),73.52,300.8,1,4,Yes
CUST-00205,Male,35,No,Yes,No,17,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Bank Transfer (Automatic),76.93,1286.57,0,5,Yes
CUST-00206,Male,54,No,Yes,No,66,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Two Year,No,Electronic Check,89.19,5641.85,3,2,Yes
CUST-00207,Female,32,No,Yes,Yes,64,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two Year,Yes,Mailed Check,108.06,6777.8,3,4,No
CUST-00208,Female,35,No,Yes,No,17,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card (Automatic),97.56,1662.73,2,3,No
CUST-00209,Male,63,No,Yes,No,3,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Electronic Check,73.48,215.58,0,5,Yes
CUST-00210,Female,61,No,Yes,No,11,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),105.74,1171.46,2,3,No
CUST-00211,Male,34,No,No,Yes,17,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,97.53,1822.73,6,2,Yes
CUST-00212,Female,33,No,No,No,17,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),97.18,1588.4,0,4,No
CUST-00213,Female,35,No,No,Yes,17,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,97.55,1631.82,3,3,Yes
CUST-00214,Male,57,No,Yes,Yes,26,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,103.31,2586.08,1,5,Yes
CUST-00215,Female,29,No,No,Yes,10,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Transfer (Automatic),102.38,1073.29,0,5,Yes
CUST-00216,Male,51,No,No,No,23,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,37.53,855.86,0,5,No
CUST-00217,Male,57,No,Yes,No,32,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Automatic),32.49,1030.08,1,5,No
CUST-00218,Male,44,No,Yes,No,18,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Electronic Check,113.74,2046.15,0,5,No
CUST-00219,Male,61,No,No,No,27,Yes,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,70.83,1888.07,1,4,No
CUST-00220,Female,40,No,No,No,72,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,One Year,No,Bank Transfer (Automatic),95.74,6707.03,2,3,No
CUST-00221,Male,42,No,No,Yes,41,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One Year,No,Mailed Check,82.41,3468.98,2,4,No
CUST-00222,Male,29,No,No,Yes,37,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,123.7,4425.75,2,4,No
CUST-00223,Female,61,No,No,No,19,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),75.68,1527.44,0,5,Yes
CUST-00224,Male,33,No,No,No,16,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,105.33,1626.64,0,4,No
CUST-00225,Female,51,No,No,Yes,24,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),87.89,2048.4,1,5,No
CUST-00226,Male,44,No,No,No,36,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),110.32,4056.92,0,5,No
CUST-00227,Female,28,No,No,No,30,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Electronic Check,91.65,2825.24,0,4,Yes
CUST-00228,Female,35,No,Yes,No,28,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),103.44,2872.3,6,2,No
CUST-00229,Female,67,Yes,Yes,No,45,Yes,DSL,Yes,No,Yes,No,Yes,No,Two Year,Yes,Credit Card (Automatic),75.08,3477.45,2,4,Yes
CUST-00230,Male,48,No,Yes,No,35,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Electronic Check,84.62,2818.38,1,5,No
CUST-00231,Male,29,No,Yes,No,43,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,No,Electronic Check,87.13,3612.0,4,2,No
CUST-00232,Female,50,No,Yes,No,12,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,No,Electronic Check,92.53,1136.26,2,3,No
CUST-00233,Male,43,No,Yes,No,9,Yes,DSL,No,No,Yes,No,No,No,One Year,No,Bank Transfer (Automatic),59.7,547.81,1,3,No
CUST-00234,Female,85,Yes,Yes,No,69,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,94.85,6563.18,0,5,No
CUST-00235,Male,50,No,Yes,No,2,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),94.31,197.99,1,5,No
CUST-00236,Female,39,No,Yes,No,10,Yes,DSL,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card (Automatic),68.06,678.77,0,5,No
CUST-00237,Female,68,Yes,Yes,No,19,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),66.89,1170.32,0,4,No
CUST-00238,Male,18,No,No,No,58,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),114.81,7262.54,2,4,No
CUST-00239,Male,47,No,No,No,9,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,No,Electronic Check,74.39,681.19,0,5,No
CUST-00240,Female,77,Yes,Yes,Yes,4,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,92.46,366.61,1,3,Yes
CUST-00241,Male,43,No,Yes,Yes,13,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer (Automatic),69.92,924.65,2,4,No
CUST-00242,Female,18,No,No,No,17,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),116.76,1921.8,1,3,No
CUST-00243,Male,39,No,Yes,No,27,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Electronic Check,97.46,2754.43,3,3,No
CUST-00244,Female,68,Yes,No,No,37,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),72.9,2624.59,1,5,No
CUST-00245,Female,51,No,No,No,46,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,80.25,3673.76,1,4,No
CUST-00246,Male,32,No,No,No,7,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card (Automatic),99.44,685.5,2,4,Yes
CUST-00247,Female,34,No,Yes,No,2,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,111.66,223.19,1,3,Yes
CUST-00248,Male,36,No,Yes,No,26,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,38.2,951.26,1,4,Yes
CUST-00249,Female,51,No,Yes,Yes,8,Yes,DSL,No,No,No,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),79.85,614.98,1,3,No
CUST-00250,Male,66,Yes,Yes,Yes,16,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Transfer (Automatic),72.75,1145.57,0,5,No
CUST-00251,Male,62,No,No,No,20,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,One Year,No,Credit Card (Automatic),96.83,1908.75,0,5,No
CUST-00252,Male,52,No,No,No,17,Yes,DSL,No,Yes,No,No,No,No,One Year,Yes,Mailed Check,60.25,1022.32,0,4,No
CUST-00253,Male,24,No,No,No,4,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card (Automatic),31.35,123.28,0,4,No
CUST-00254,Male,24,No,Yes,No,28,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),27.66,747.77,0,4,No
CUST-00255,Female,54,No,Yes,Yes,72,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),105.45,7877.65,0,4,Yes
CUST-00256,Male,23,No,Yes,No,24,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,85.19,2000.47,1,4,Yes
CUST-00257,Female,41,No,No,Yes,72,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,83.85,6453.91,0,4,No
CUST-00258,Male,50,No,No,Yes,2,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),104.45,207.9,2,5,No
CUST-00259,Male,27,No,No,No,13,Yes,Fiber Optic,No,No,Yes,No,No,No,Two Year,No,Mailed Check,76.97,1017.11,2,4,No
CUST-00260,Female,29,No,No,Yes,72,Yes,Fiber Optic,No,Yes,No,No,No,No,One Year,Yes,Bank Transfer (Automatic),99.83,6894.73,0,5,Yes
CUST-00261,Female,43,No,Yes,No,12,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),107.69,1332.82,0,4,No
CUST-00262,Male,53,No,No,No,30,Yes,DSL,No,Yes,Yes,No,No,No,One Year,No,Bank Transfer (Automatic),71.82,2125.92,0,5,Yes
CUST-00263,Male,62,No,No,Yes,24,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),118.4,2898.98,1,4,No
CUST-00264,Female,55,No,No,Yes,19,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),117.93,2213.11,2,4,No
CUST-00265,Female,46,No,No,Yes,47,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,66.47,3133.45,1,5,Yes
CUST-00266,Female,33,No,No,No,25,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),72.16,1790.89,0,3,Yes
CUST-00267,Male,28,No,Yes,No,41,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,37.95,1531.63,2,5,No
CUST-00268,Male,37,No,Yes,No,72,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),101.18,7348.92,1,5,No
CUST-00269,Female,52,No,No,No,48,Yes,DSL,No,Yes,Yes,No,Yes,No,One Year,Yes,Bank Transfer (Automatic),67.86,3409.33,2,4,Yes
CUST-00270,Female,50,No,Yes,No,10,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),106.8,1118.75,1,4,No
CUST-00271,Male,18,No,No,No,72,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),26.92,1950.87,0,4,Yes
CUST-00272,Male,32,No,Yes,No,36,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One Year,Yes,Credit Card (Automatic),87.35,3142.24,0,3,No
CUST-00273,Male,64,No,Yes,No,21,Yes,DSL,No,No,Yes,No,No,No,One Year,Yes,Bank Transfer (Automatic),62.58,1301.63,1,2,No
CUST-00274,Female,46,No,Yes,No,8,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,108.55,885.28,0,5,Yes
CUST-00275,Male,22,No,No,Yes,26,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),81.24,2044.32,0,5,Yes
CUST-00276,Male,83,Yes,No,No,13,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),90.96,1187.2,1,4,No
CUST-00277,Male,45,No,Yes,No,6,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,83.4,506.76,1,3,No
CUST-00278,Female,51,No,Yes,Yes,9,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Transfer (Automatic),90.96,822.31,0,4,No
CUST-00279,Male,51,No,Yes,No,5,Yes,Fiber Optic,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card (Automatic),89.03,448.84,1,4,No
CUST-00280,Male,39,No,Yes,Yes,3,Yes,Fiber Optic,Yes,No,No,Yes,No,No,One Year,Yes,Electronic Check,97.95,305.99,2,5,No
CUST-00281,Male,33,No,No,No,18,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,99.31,1723.12,1,4,No
CUST-00282,Male,79,Yes,Yes,No,22,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),121.03,2597.08,2,4,Yes
CUST-00283,Female,61,No,Yes,No,33,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card (Automatic),101.87,3417.43,0,4,No
CUST-00284,Male,58,No,Yes,No,36,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Transfer (Automatic),102.87,3625.18,1,4,No
CUST-00285,Male,54,No,No,No,16,Yes,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,60.42,999.9,0,4,Yes
CUST-00286,Female,29,No,No,No,18,Yes,DSL,No,No,No,No,No,Yes,Two Year,Yes,Bank Transfer (Automatic),68.93,1236.23,1,5,No
CUST-00287,Male,65,Yes,No,No,29,Yes,DSL,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),72.28,2077.94,0,5,No
CUST-00288,Female,32,No,No,No,9,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,96.84,816.9,0,5,No
CUST-00289,Female,50,No,No,No,40,Yes,DSL,No,Yes,Yes,No,No,No,One Year,Yes,Mailed Check,71.38,2939.44,1,3,No
CUST-00290,Male,19,No,No,No,19,Yes,DSL,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Transfer (Automatic),81.99,1520.73,0,4,No
CUST-00291,Female,18,No,No,No,45,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),30.89,1325.36,1,4,No
CUST-00292,Male,50,No,No,Yes,27,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),97.03,2583.22,1,5,No
CUST-00293,Female,32,No,Yes,Yes,21,Yes,DSL,No,No,No,No,Yes,No,Two Year,Yes,Electronic Check,67.31,1383.6,2,3,Yes
CUST-00294,Male,18,No,No,No,54,Yes,DSL,No,No,Yes,Yes,No,No,Two Year,Yes,Credit Card (Automatic),62.8,3165.44,1,4,No
CUST-00295,Female,54,No,No,No,6,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),64.45,393.74,0,5,No
CUST-00296,Female,79,Yes,Yes,No,32,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Electronic Check,106.11,3494.65,1,4,Yes
CUST-00297,Female,67,Yes,Yes,No,69,Yes,DSL,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Transfer (Automatic),68.01,5043.98,0,5,No
CUST-00298,Male,41,No,Yes,Yes,27,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),95.51,2710.59,2,3,Yes
CUST-00299,Male,45,No,No,No,24,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,105.47,2626.51,0,5,No
CUST-00300,Male,59,No,Yes,No,46,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Two Year,Yes,Mailed Check,90.16,4184.92,1,5,No
CUST-00301,Male,63,No,Yes,No,16,Yes,DSL,No,No,Yes,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),65.1,1083.67,1,4,No
CUST-00302,Female,40,No,Yes,No,20,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card (Automatic),78.02,1549.07,0,3,No
CUST-00303,Male,46,No,Yes,Yes,8,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),102.52,811.96,0,4,Yes
CUST-00304,Female,50,No,No,No,15,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,One Year,No,Electronic Check,100.38,1553.05,1,4,No
CUST-00305,Female,54,No,No,Yes,38,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),83.04,3186.58,1,4,No
CUST-00306,Male,43,No,No,No,20,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),63.6,1254.64,2,4,No
CUST-00307,Male,43,No,Yes,No,11,Yes,DSL,No,No,No,Yes,Yes,No,One Year,Yes,Electronic Check,70.51,835.43,1,5,No
CUST-00308,Female,67,Yes,Yes,No,55,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two Year,No,Electronic Check,86.92,4448.84,0,5,No
CUST-00309,Male,64,No,Yes,No,50,Yes,Fiber Optic,No,Yes,Yes,No,No,No,One Year,No,Credit Card (Automatic),80.82,4030.36,0,5,Yes
CUST-00310,Male,53,No,Yes,Yes,13,Yes,Fiber Optic,Yes,No,No,Yes,No,No,One Year,No,Electronic Check,83.24,1098.38,1,4,No
CUST-00311,Female,73,Yes,No,No,50,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,One Year,No,Mailed Check,110.79,5753.78,2,2,Yes
CUST-00312,Female,39,No,Yes,Yes,37,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card (Automatic),64.09,2430.54,0,4,Yes
CUST-00313,Male,71,Yes,Yes,Yes,29,No,DSL,Yes,No,No,Yes,No,No,Two Year,No,Electronic Check,65.69,1926.75,1,3,No
CUST-00314,Male,54,No,No,No,72,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),101.95,7510.69,2,4,Yes
CUST-00315,Male,85,Yes,Yes,No,32,Yes,Fiber Optic,Yes,No,No,No,No,No,One Year,No,Mailed Check,77.61,2388.31,0,5,Yes
CUST-00316,Female,26,No,Yes,No,14,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Transfer (Automatic),98.37,1353.09,0,5,Yes
CUST-00317,Female,34,No,No,Yes,19,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,89.62,1691.05,0,5,No
